age_bracket,education_level,income_bracket,gender,geographic_region,urban_rural,industry_sector,job_type,ai_familiarity_score,ai_use_frequency,has_used_ai_on_job,sentiment_toward_ai,perceived_benefit,perceived_risk,adoption_intent,expected_job_impact,concerns,use_cases
55-64,High School or less,50-100k,male,West,urban,Healthcare,Individual Contributor,0,daily,FALSE,-0.532502438,4.850404109793871,4.841585443378461,1,positive,bias|regulation,customer_service
45-54,High School or less,<25k,male,Northeast,suburban,Other,Skilled Trade,5,rarely,FALSE,2.4948294914852247,4.054028531163143,3.039457579492253,5,neutral,privacy,automation|augmentation|content_generation
65+,High School or less,100-200k,female,Northeast,urban,Education,Clerical/Support,7,never,FALSE,1.2954584348420102,2.1290110707569543,4.458049145092803,4,positive,safety,hiring
55-64,Bachelor's,50-100k,male,South,urban,Manufacturing,Skilled Trade,3,never,FALSE,-0.699833775,3.825849780410981,5.9126808336950045,1,positive,privacy|accuracy|transparency|ethics,analytics
25-34,High School or less,<25k,male,South,rural,Services,Individual Contributor,4,rarely,FALSE,0.8997645067856648,4.581771487758413,3.513729781602041,2,negative,regulation,augmentation|analytics
25-34,Bachelor's,25-50k,female,South,urban,Technology,Individual Contributor,5,never,TRUE,-0.511022406,1.9134139802908943,3.012747651800564,2,positive,bias,content_generation
35-44,High School or less,<25k,female,Northeast,urban,Other,Individual Contributor,8,rarely,FALSE,0.9413089031855768,5.664446980194262,3.0818462392442356,3,negative,accuracy,analytics
25-34,High School or less,200k+,male,West,suburban,Other,Executive,8,never,FALSE,0.34332165236955725,3.3528574002567466,3.1547246396210884,4,negative,accuracy,analytics
55-64,Bachelor's,50-100k,female,West,urban,Healthcare,Individual Contributor,2,never,FALSE,-2.026867929,1.8472587040613662,3.4186226341530483,1,positive,job_loss|privacy,augmentation|analytics
35-44,Bachelor's,50-100k,male,South,suburban,Technology,Skilled Trade,7,never,FALSE,0.7081856295626864,4.788387370593312,5.157611702354467,2,negative,privacy,augmentation|customer_service|analytics
55-64,High School or less,100-200k,male,South,rural,Technology,Individual Contributor,6,rarely,FALSE,0.9941234487356347,1.6930784788240802,2.8095071025128555,4,neutral,job_loss|transparency,hiring
18-24,High School or less,25-50k,male,South,rural,Government,Manager,6,never,FALSE,1.5881715445297389,3.424871087,5.016412289258022,4,neutral,privacy,augmentation|agents
35-44,High School or less,100-200k,male,Northeast,urban,Government,Clerical/Support,6,weekly,TRUE,1.4744518801040933,3.025482008737441,4.579731067452834,2,positive,job_loss,augmentation
25-34,High School or less,200k+,male,Midwest,urban,Healthcare,Individual Contributor,6,never,TRUE,-1.975523913,5.639541037482088,3.076504393255853,5,negative,safety,augmentation
45-54,Bachelor's,200k+,male,Midwest,urban,Other,Individual Contributor,6,rarely,FALSE,2.2637719558083624,3.863524691,2.3248581230731844,4,neutral,accuracy,content_generation
18-24,Doctorate/Prof,100-200k,male,South,urban,Finance,Individual Contributor,6,monthly,FALSE,1.5007104088850838,5.750891427890933,3.405324951,3,negative,job_loss,analytics
45-54,Bachelor's,50-100k,female,South,urban,Healthcare,Manager,2,rarely,FALSE,-1.976104657,3.973190212433991,4.794702847752843,2,negative,ethics,content_generation
45-54,High School or less,<25k,male,South,urban,Other,Individual Contributor,6,never,FALSE,-0.425038784,2.0641391014446446,2.7522616207036474,1,positive,privacy,automation|analytics
25-34,Master's,200k+,female,South,urban,Services,Manager,8,never,TRUE,0.539782173,2.921242206184346,3.4310262896447488,5,positive,transparency,analytics
45-54,Some college / Associate,200k+,male,West,urban,Services,Manager,5,never,FALSE,0.4353914324667085,2.7012601604095554,4.376960131863042,2,positive,bias,hiring|agents
25-34,High School or less,100-200k,female,Midwest,urban,Services,Individual Contributor,3,never,TRUE,0.2387753804048287,1.8892616052242817,4.836143053181778,1,positive,privacy,augmentation
25-34,Bachelor's,<25k,male,West,suburban,Technology,Executive,9,rarely,FALSE,1.5114111993727057,6.704138010025977,4.392177508183021,5,negative,bias,analytics
35-44,High School or less,25-50k,male,South,urban,Services,Manager,4,rarely,FALSE,-1.128528987,3.0165461901578596,2.685287184072941,3,negative,bias,agents
45-54,Bachelor's,50-100k,male,West,suburban,Government,Individual Contributor,4,daily,FALSE,2.090848105,2.647551872165018,3.9783923321340158,2,positive,transparency,automation
45-54,Some college / Associate,<25k,female,Northeast,suburban,Services,Manager,3,never,FALSE,0.6328675508781241,1.8228134279087886,4.274220436271069,1,positive,bias,augmentation|analytics
25-34,Master's,50-100k,female,South,rural,Retail,Individual Contributor,6,rarely,FALSE,1.3398001364511707,3.798711328179261,3.498929648,2,positive,bias,agents|content_generation
45-54,Bachelor's,<25k,female,West,urban,Services,Individual Contributor,8,never,FALSE,1.4697719229462334,5.2090771242493155,3.650519501514399,4,negative,safety,automation
18-24,High School or less,<25k,male,Midwest,urban,Education,Individual Contributor,3,rarely,FALSE,0.1140721609566192,3.1748417329658483,3.6579979397263065,2,positive,bias,augmentation
25-34,High School or less,25-50k,female,South,rural,Technology,Manager,7,weekly,TRUE,2.9175382413505826,3.8377147116464387,3.7672083235673335,2,positive,privacy|bias,analytics
45-54,Bachelor's,50-100k,male,Northeast,suburban,Services,Manager,7,daily,FALSE,1.2799403648177747,2.886573703797116,4.069821467215913,3,negative,accuracy|regulation,augmentation
18-24,Some college / Associate,100-200k,male,South,urban,Healthcare,Manager,4,never,FALSE,0.4826639924976748,3.614162888098349,3.978867019592396,3,neutral,privacy|accuracy,automation
35-44,Some college / Associate,25-50k,female,Midwest,suburban,Education,Skilled Trade,1,daily,FALSE,-0.761935702,1.1769051001628346,5.075131311616662,2,neutral,privacy,customer_service
25-34,High School or less,<25k,female,South,suburban,Technology,Individual Contributor,8,never,TRUE,1.8942760498941904,4.870182814736405,3.9393458548517057,3,positive,job_loss|accuracy|safety|ethics,analytics
45-54,Bachelor's,50-100k,nonbinary,South,suburban,Technology,Manager,7,monthly,TRUE,-0.051926755,3.777595789045684,5.327637001157617,5,positive,privacy|ethics,augmentation
65+,High School or less,50-100k,female,Midwest,suburban,Services,Individual Contributor,4,never,FALSE,1.3857012846634449,3.444723641140336,3.5621760962587006,2,neutral,transparency|regulation,analytics
45-54,Bachelor's,50-100k,female,Midwest,suburban,Other,Individual Contributor,5,rarely,FALSE,-0.357858128,2.7415318217402684,4.194717034320034,3,positive,safety,augmentation|customer_service
25-34,Master's,100-200k,male,Midwest,suburban,Retail,Individual Contributor,6,never,FALSE,0.2208664168791552,3.477641504633025,2.6259042909088093,4,neutral,job_loss,content_generation
35-44,High School or less,200k+,male,West,urban,Services,Individual Contributor,10,rarely,FALSE,1.7777292516747392,4.005450873965778,3.819222012958623,3,positive,job_loss|privacy,augmentation
35-44,High School or less,25-50k,male,South,urban,Technology,Individual Contributor,0,never,TRUE,-1.882932274,2.492520536443112,6.202904684758651,1,negative,accuracy,augmentation
35-44,High School or less,<25k,female,South,urban,Other,Individual Contributor,0,never,FALSE,-0.263155484,1,4.5847192570361015,1,neutral,safety,analytics
45-54,Bachelor's,25-50k,male,Midwest,suburban,Healthcare,Individual Contributor,6,daily,FALSE,0.11841191260085682,6.341652662800563,5.888548812171823,3,neutral,transparency,analytics|agents
35-44,Bachelor's,25-50k,female,Northeast,suburban,Technology,Manager,7,never,FALSE,-0.058804927,2.496003621614694,4.939229700116783,3,negative,privacy,augmentation
25-34,Bachelor's,<25k,nonbinary,West,suburban,Services,Clerical/Support,6,daily,FALSE,1.4886247309504266,4.077006731525799,3.027868729227284,3,positive,job_loss,analytics
55-64,Bachelor's,<25k,male,South,urban,Healthcare,Individual Contributor,9,rarely,FALSE,1.2069644811927178,3.722253071153094,3.019058273196571,4,neutral,job_loss|regulation,augmentation
45-54,Master's,100-200k,female,Midwest,suburban,Services,Clerical/Support,5,never,FALSE,0.047996497,2.2590526166585354,4.940688289888163,5,positive,job_loss|privacy,agents
35-44,Bachelor's,200k+,female,South,suburban,Finance,Individual Contributor,3,never,FALSE,1.066499329126923,3.881944726246781,3.8251645468042756,2,positive,bias|accuracy|ethics,analytics
45-54,Some college / Associate,50-100k,female,South,rural,Other,Individual Contributor,3,never,FALSE,0.2608012123078072,2.055247668991004,3.7407091028154924,4,negative,accuracy,automation
18-24,Some college / Associate,50-100k,male,Midwest,urban,Services,Clerical/Support,2,never,FALSE,-0.798093875,2.016991519,5.698338846585631,1,negative,job_loss,augmentation|analytics|content_generation
45-54,High School or less,50-100k,female,South,urban,Government,Individual Contributor,7,rarely,FALSE,-0.824926164,4.066963736886086,1.9390551245776284,5,positive,job_loss|ethics,analytics
18-24,Some college / Associate,<25k,female,Midwest,suburban,Finance,Executive,6,monthly,TRUE,0.6492492078121352,4.584285759,3.255779340853743,4,negative,bias|regulation,augmentation|agents
45-54,Master's,50-100k,female,West,urban,Services,Individual Contributor,9,never,FALSE,0.8073332292774925,6.740939404,1.2849055361830635,4,neutral,transparency,automation|analytics
25-34,Bachelor's,25-50k,male,South,urban,Technology,Skilled Trade,0,rarely,TRUE,-4.433026972,2.605194591969886,4.114651984168176,2,neutral,privacy,customer_service
25-34,Some college / Associate,25-50k,male,West,rural,Healthcare,Individual Contributor,2,never,FALSE,-1.141723905,1.8671214422834004,3.815810717650889,4,neutral,job_loss,augmentation
45-54,Some college / Associate,200k+,male,South,suburban,Manufacturing,Executive,6,never,FALSE,-1.437484655,3.4420153144670893,3.6299430221956657,3,positive,regulation,augmentation
25-34,Bachelor's,25-50k,female,Northeast,rural,Education,Individual Contributor,0,never,FALSE,-0.691033627,1,3.321906138764627,2,positive,privacy,analytics
55-64,Bachelor's,<25k,male,Midwest,urban,Education,Manager,5,rarely,FALSE,0.21227914701631823,1.1615027851097057,4.771198113557452,3,positive,privacy,content_generation
55-64,Bachelor's,25-50k,male,Northeast,rural,Services,Individual Contributor,7,never,FALSE,1.3515899686013824,4.416305191275331,2.807659848368103,4,positive,transparency,customer_service|analytics
45-54,Doctorate/Prof,<25k,female,West,rural,Manufacturing,Individual Contributor,7,rarely,FALSE,0.5359938356113142,2.2729229201102186,3.300815703505298,3,positive,job_loss,content_generation
25-34,Master's,50-100k,male,Northeast,urban,Services,Manager,7,never,FALSE,-1.167732201,5.140696859867981,4.755563944170554,4,positive,ethics,automation|augmentation|customer_service
45-54,High School or less,<25k,male,South,rural,Education,Executive,6,never,TRUE,1.5573502450634016,2.6242780135407457,6.782644214674255,3,positive,job_loss,content_generation
25-34,High School or less,100-200k,male,West,suburban,Education,Individual Contributor,5,rarely,FALSE,1.1156401511750504,4.264163477051939,4.064033879020201,4,positive,accuracy,automation|analytics
55-64,High School or less,50-100k,female,South,urban,Services,Individual Contributor,5,never,FALSE,1.8085611169003684,1.1608117147290027,3.7640565146964575,3,neutral,privacy|accuracy|transparency,augmentation
65+,Master's,50-100k,female,South,suburban,Finance,Clerical/Support,9,never,TRUE,1.845702214585011,4.093934723968189,4.598934288833964,3,negative,regulation,augmentation
45-54,Bachelor's,25-50k,male,Northeast,urban,Services,Individual Contributor,4,never,FALSE,1.5832675929533395,5.064567343561391,6.518604981495393,2,neutral,job_loss|privacy,automation
35-44,Doctorate/Prof,<25k,female,Midwest,rural,Other,Manager,2,never,FALSE,2.298337729043364,2.009978098,3.9702335049702637,2,neutral,job_loss|privacy|ethics|regulation,augmentation
55-64,High School or less,50-100k,female,West,urban,Services,Skilled Trade,5,never,FALSE,0.046609946,2.478979667671997,3.3966765619790067,3,neutral,transparency,automation|augmentation|content_generation
25-34,Master's,50-100k,female,West,rural,Healthcare,Manager,8,never,FALSE,1.7958764516575432,5.313063523235167,2.7361925375758993,4,negative,privacy,customer_service
55-64,High School or less,200k+,male,South,suburban,Manufacturing,Individual Contributor,3,never,TRUE,0.6435272770663936,2.944679316225213,5.2711363741080355,1,negative,ethics,analytics|agents
25-34,Master's,25-50k,male,West,suburban,Government,Individual Contributor,4,never,FALSE,-0.166453641,5.654572303983971,4.345207798404177,1,positive,privacy,automation
55-64,High School or less,200k+,female,South,suburban,Retail,Skilled Trade,5,never,FALSE,1.2822116745273688,3.0975139149387507,3.776979813753035,3,neutral,job_loss|transparency|ethics,customer_service
25-34,High School or less,<25k,female,Northeast,suburban,Finance,Individual Contributor,5,monthly,TRUE,1.429435789905443,5.6478891933701725,2.1712377269922953,4,positive,job_loss,agents
45-54,High School or less,50-100k,male,South,urban,Education,Individual Contributor,5,weekly,TRUE,1.643125974491137,2.9959338720184676,5.369686987372804,1,positive,bias,automation|analytics|content_generation
45-54,Doctorate/Prof,<25k,female,South,rural,Government,Individual Contributor,7,never,FALSE,-0.185624586,3.4375984447084122,2.889961209083885,3,positive,accuracy|regulation,augmentation|agents
25-34,High School or less,50-100k,female,West,urban,Education,Executive,6,never,FALSE,-0.016933169,3.6997035585129585,3.924136277331779,3,positive,bias,augmentation
35-44,High School or less,50-100k,male,South,suburban,Services,Individual Contributor,7,rarely,FALSE,3.1758840976748277,4.130602347294744,5.327731716939784,3,negative,bias,augmentation
65+,High School or less,<25k,male,Midwest,suburban,Services,Individual Contributor,6,never,FALSE,0.038842255,2.152193137962812,5.145679360988214,4,positive,accuracy,agents
25-34,High School or less,50-100k,female,Midwest,urban,Services,Individual Contributor,8,rarely,FALSE,0.29757379846890175,2.890545418,3.5254704590517187,3,positive,privacy,analytics
45-54,Some college / Associate,<25k,male,West,suburban,Services,Executive,8,never,TRUE,0.18169808474752847,3.198238297352255,3.571359319257918,3,positive,accuracy,content_generation
65+,Bachelor's,50-100k,female,West,urban,Finance,Manager,3,never,FALSE,-1.022519131,3.223024438795223,2.9399261411846487,2,neutral,bias,customer_service
55-64,Master's,50-100k,male,West,rural,Healthcare,Individual Contributor,6,never,TRUE,1.5187390640309477,3.9498508562556562,1,5,positive,job_loss,automation
55-64,Some college / Associate,<25k,female,Northeast,rural,Technology,Manager,8,never,TRUE,2.5150178664871863,2.899383553850469,1.7685969598836713,4,negative,privacy|accuracy,analytics|content_generation
45-54,High School or less,<25k,female,South,suburban,Healthcare,Individual Contributor,4,rarely,FALSE,-0.516884165,1,5.473745503588946,1,negative,privacy,analytics
25-34,High School or less,200k+,male,West,urban,Government,Individual Contributor,6,never,FALSE,-0.502072633,2.294415671848853,3.613250635818898,4,neutral,privacy|accuracy,automation|hiring
25-34,Bachelor's,<25k,male,West,suburban,Healthcare,Individual Contributor,9,never,FALSE,3.156155239968424,2.9830628829743473,3.6263330682624675,4,neutral,safety,customer_service|agents
25-34,High School or less,50-100k,male,South,rural,Healthcare,Individual Contributor,7,daily,TRUE,-0.62925203,3.496001344974218,5.395178978764281,3,positive,job_loss,analytics
